"","Year","Sender","Receiver","LOR"
"255199",2003,"IND","IDN",1
"255200",2003,"IRN","IDN",1
"255201",2003,"IRQ","IDN",1
"255202",2003,"ITA","IDN",1
"255203",2003,"JPN","IDN",1
"255204",2003,"JOR","IDN",1
"255205",2003,"PRK","IDN",1
"255206",2003,"KOR","IDN",1
"255207",2003,"KWT","IDN",1
"255208",2003,"LAO","IDN",1
"255209",2003,"LBN","IDN",1
"255210",2003,"LBY","IDN",0.75
"255211",2003,"MYS","IDN",1
"255212",2003,"MLI","IDN",1
"255213",2003,"MHL","IDN",1
"255214",2003,"MEX","IDN",1
"255215",2003,"MAR","IDN",1
"255216",2003,"MOZ","IDN",1
"255217",2003,"MMR","IDN",1
"255218",2003,"NLD","IDN",1
"255219",2003,"NZL","IDN",1
"255220",2003,"NGA","IDN",1
"255221",2003,"NOR","IDN",1
"255222",2003,"PAK","IDN",1
"255223",2003,"PAN","IDN",1
"255224",2003,"PNG","IDN",1
"255225",2003,"PER","IDN",1
"255226",2003,"PHL","IDN",1
"255227",2003,"POL","IDN",1
"255228",2003,"PRT","IDN",1
"255229",2003,"QAT","IDN",1
"255230",2003,"ROU","IDN",1
"255231",2003,"RUS","IDN",1
"255232",2003,"SAU","IDN",1
"255233",2003,"YUG","IDN",1
"255234",2003,"SGP","IDN",1
"255235",2003,"SVK","IDN",1
"255236",2003,"ZAF","IDN",1
"255237",2003,"ESP","IDN",1
"255238",2003,"LKA","IDN",1
"255239",2003,"SDN","IDN",1
"255240",2003,"SWE","IDN",1
"255241",2003,"CHE","IDN",1
"255242",2003,"SYR","IDN",1
"255243",2003,"THA","IDN",1
"255244",2003,"TLS","IDN",1
"255245",2003,"TUN","IDN",1
"255246",2003,"TUR","IDN",1
"255247",2003,"UKR","IDN",0.75
"255248",2003,"ARE","IDN",1
"255249",2003,"GBR","IDN",1
"255250",2003,"USA","IDN",1
"255251",2003,"UZB","IDN",0.75
"255252",2003,"VEN","IDN",1
"255253",2003,"VNM","IDN",1
"255254",2003,"YEM","IDN",1
"255255",2003,"AFG","IRN",1
"255256",2003,"ALB","IRN",1
"255257",2003,"DZA","IRN",1
"255258",2003,"AGO","IRN",1
"255259",2003,"ARG","IRN",0.75
"255260",2003,"ARM","IRN",1
"255261",2003,"AUS","IRN",1
"255262",2003,"AUT","IRN",1
"255263",2003,"AZE","IRN",1
"255264",2003,"BHR","IRN",1
"255265",2003,"BGD","IRN",1
"255266",2003,"BLR","IRN",1
"255267",2003,"BEL","IRN",1
"255268",2003,"BIH","IRN",1
"255269",2003,"BRA","IRN",1
"255270",2003,"BRN","IRN",1
"255271",2003,"BGR","IRN",1
"255272",2003,"BFA","IRN",0.75
"255273",2003,"CAN","IRN",1
"255274",2003,"TCD","IRN",0.75
"255275",2003,"CHL","IRN",1
"255276",2003,"CHN","IRN",1
"255277",2003,"COL","IRN",1
"255278",2003,"COD","IRN",0.75
"255279",2003,"CIV","IRN",1
"255280",2003,"HRV","IRN",0.75
"255281",2003,"CUB","IRN",1
"255282",2003,"CYP","IRN",1
"255283",2003,"CZE","IRN",0.75
"255284",2003,"ETH","IRN",1
"255285",2003,"FIN","IRN",1
"255286",2003,"FRA","IRN",1
"255287",2003,"GMB","IRN",1
"255288",2003,"GEO","IRN",1
"255289",2003,"DEU","IRN",1
"255290",2003,"GHA","IRN",1
"255291",2003,"GRC","IRN",1
"255292",2003,"GIN","IRN",1
"255293",2003,"VAT","IRN",1
"255294",2003,"HUN","IRN",1
"255295",2003,"IND","IRN",1
"255296",2003,"IDN","IRN",1
"255297",2003,"IRQ","IRN",0.75
"255298",2003,"IRL","IRN",1
"255299",2003,"ITA","IRN",1
"255300",2003,"JPN","IRN",1
"255301",2003,"JOR","IRN",1
"255302",2003,"KAZ","IRN",1
"255303",2003,"KEN","IRN",1
"255304",2003,"PRK","IRN",1
"255305",2003,"KOR","IRN",1
"255306",2003,"KWT","IRN",1
"255307",2003,"KGZ","IRN",1
"255308",2003,"LAO","IRN",1
"255309",2003,"LBN","IRN",1
"255310",2003,"LBY","IRN",1
"255311",2003,"MKD","IRN",0.75
"255312",2003,"MYS","IRN",1
"255313",2003,"MEX","IRN",1
"255314",2003,"MNG","IRN",1
"255315",2003,"MAR","IRN",1
"255316",2003,"MOZ","IRN",1
"255317",2003,"MMR","IRN",1
"255318",2003,"NAM","IRN",1
"255319",2003,"NPL","IRN",1
"255320",2003,"NLD","IRN",1
"255321",2003,"NZL","IRN",1
"255322",2003,"NER","IRN",0.75
"255323",2003,"NGA","IRN",1
"255324",2003,"NOR","IRN",1
"255325",2003,"OMN","IRN",0.75
"255326",2003,"PAK","IRN",1
"255327",2003,"PER","IRN",1
"255328",2003,"PHL","IRN",1
"255329",2003,"POL","IRN",1
"255330",2003,"PRT","IRN",1
"255331",2003,"QAT","IRN",1
"255332",2003,"ROU","IRN",1
"255333",2003,"RUS","IRN",1
"255334",2003,"SAU","IRN",1
"255335",2003,"SEN","IRN",1
"255336",2003,"YUG","IRN",0.75
"255337",2003,"SLE","IRN",0.75
"255338",2003,"SVK","IRN",1
"255339",2003,"SVN","IRN",0.75
"255340",2003,"SOM","IRN",0.75
"255341",2003,"ZAF","IRN",1
"255342",2003,"ESP","IRN",1
"255343",2003,"LKA","IRN",0.75
"255344",2003,"SDN","IRN",1
"255345",2003,"SWE","IRN",1
"255346",2003,"CHE","IRN",1
"255347",2003,"SYR","IRN",1
"255348",2003,"TJK","IRN",1
"255349",2003,"TZA","IRN",0.75
"255350",2003,"THA","IRN",1
"255351",2003,"TUN","IRN",1
"255352",2003,"TUR","IRN",1
"255353",2003,"TKM","IRN",1
"255354",2003,"UKR","IRN",1
"255355",2003,"ARE","IRN",1
"255356",2003,"GBR","IRN",1
"255357",2003,"URY","IRN",1
"255358",2003,"UZB","IRN",1
"255359",2003,"VEN","IRN",1
"255360",2003,"VNM","IRN",1
"255361",2003,"YEM","IRN",1
"255362",2003,"DZA","IRQ",0.75
"255363",2003,"ARM","IRQ",0.75
"255364",2003,"BHR","IRQ",0.75
"255365",2003,"BGD","IRQ",1
"255366",2003,"BLR","IRQ",0.75
"255367",2003,"BGR","IRQ",0.75
"255368",2003,"TCD","IRQ",1
"255369",2003,"CHN","IRQ",1
"255370",2003,"CUB","IRQ",1
"255371",2003,"CZE","IRQ",0.75
"255372",2003,"DJI","IRQ",1
"255373",2003,"EGY","IRQ",1
"255374",2003,"FRA","IRQ",0.125
"255375",2003,"DEU","IRQ",0.75
"255376",2003,"GRC","IRQ",0.75
"255377",2003,"HUN","IRQ",0.75
"255378",2003,"IND","IRQ",1
"255379",2003,"IDN","IRQ",1
"255380",2003,"IRN","IRQ",1
"255381",2003,"ITA","IRQ",0.125
"255382",2003,"JPN","IRQ",0.75
"255383",2003,"JOR","IRQ",1
"255384",2003,"LBY","IRQ",1
"255385",2003,"MYS","IRQ",1
"255386",2003,"MAR","IRQ",1
"255387",2003,"NGA","IRQ",1
"255388",2003,"OMN","IRQ",0.75
"255389",2003,"PAK","IRQ",1
"255390",2003,"PHL","IRQ",1
"255391",2003,"POL","IRQ",0.5
"255392",2003,"PRT","IRQ",0.75
"255393",2003,"QAT","IRQ",0.75
"255394",2003,"ROU","IRQ",0.75
"255395",2003,"RUS","IRQ",1
"255396",2003,"YUG","IRQ",1
"255397",2003,"SVK","IRQ",0.75
"255398",2003,"SOM","IRQ",1
"255399",2003,"ESP","IRQ",0.75
"255400",2003,"LKA","IRQ",1
"255401",2003,"SDN","IRQ",1
"255402",2003,"CHE","IRQ",0.125
"255403",2003,"THA","IRQ",1
"255404",2003,"TUN","IRQ",1
"255405",2003,"TUR","IRQ",1
"255406",2003,"UKR","IRQ",0.75
"255407",2003,"ARE","IRQ",0.75
"255408",2003,"USA","IRQ",0.1
"255409",2003,"VEN","IRQ",1
"255410",2003,"VNM","IRQ",1
"255411",2003,"YEM","IRQ",1
"255412",2003,"ARG","IRL",1
"255413",2003,"AUS","IRL",1
"255414",2003,"AUT","IRL",1
"255415",2003,"BEL","IRL",1
"255416",2003,"BRA","IRL",1
"255417",2003,"BGR","IRL",0.75
"255418",2003,"CAN","IRL",1
"255419",2003,"CHN","IRL",1
"255420",2003,"CYP","IRL",1
"255421",2003,"CZE","IRL",1
"255422",2003,"DNK","IRL",1
"255423",2003,"EGY","IRL",1
"255424",2003,"EST","IRL",0.75
"255425",2003,"FIN","IRL",1
"255426",2003,"FRA","IRL",1
"255427",2003,"DEU","IRL",1
"255428",2003,"GRC","IRL",1
"255429",2003,"VAT","IRL",1
"255430",2003,"HUN","IRL",1
"255431",2003,"IND","IRL",1
"255432",2003,"IRN","IRL",1
"255433",2003,"ISR","IRL",1
"255434",2003,"ITA","IRL",1
"255435",2003,"JPN","IRL",1
"255436",2003,"KOR","IRL",1
"255437",2003,"MEX","IRL",1
"255438",2003,"MAR","IRL",0.75
"255439",2003,"NLD","IRL",1
"255440",2003,"NGA","IRL",1
"255441",2003,"NOR","IRL",1
"255442",2003,"POL","IRL",1
"255443",2003,"PRT","IRL",1
"255444",2003,"ROU","IRL",0.75
"255445",2003,"RUS","IRL",1
"255446",2003,"SVK","IRL",0.75
"255447",2003,"ZAF","IRL",1
"255448",2003,"ESP","IRL",1
"255449",2003,"SWE","IRL",1
"255450",2003,"CHE","IRL",1
"255451",2003,"TUR","IRL",1
"255452",2003,"GBR","IRL",1
"255453",2003,"USA","IRL",1
"255454",2003,"ARG","ISR",1
"255455",2003,"AUS","ISR",1
"255456",2003,"AUT","ISR",1
"255457",2003,"BLR","ISR",1
"255458",2003,"BEL","ISR",1
"255459",2003,"BOL","ISR",1
"255460",2003,"BRA","ISR",1
"255461",2003,"BGR","ISR",1
"255462",2003,"CMR","ISR",0.75
"255463",2003,"CAN","ISR",1
"255464",2003,"CHL","ISR",1
"255465",2003,"CHN","ISR",1
"255466",2003,"COL","ISR",1
"255467",2003,"COD","ISR",1
"255468",2003,"CRI","ISR",1
"255469",2003,"CIV","ISR",1
"255470",2003,"CYP","ISR",0.75
"255471",2003,"CZE","ISR",1
"255472",2003,"DNK","ISR",1
"255473",2003,"DOM","ISR",1
"255474",2003,"ECU","ISR",1
"255475",2003,"EGY","ISR",0.75
"255476",2003,"SLV","ISR",1
"255477",2003,"ETH","ISR",1
"255478",2003,"FIN","ISR",1
"255479",2003,"FRA","ISR",1
"255480",2003,"DEU","ISR",1
"255481",2003,"GRC","ISR",1
"255482",2003,"GTM","ISR",1
"255483",2003,"HTI","ISR",1
"255484",2003,"VAT","ISR",1
"255485",2003,"HND","ISR",1
"255486",2003,"HUN","ISR",1
"255487",2003,"IND","ISR",1
"255488",2003,"IRL","ISR",1
"255489",2003,"ITA","ISR",1
"255490",2003,"JPN","ISR",1
"255491",2003,"JOR","ISR",0.75
"255492",2003,"KAZ","ISR",1
"255493",2003,"KOR","ISR",1
"255494",2003,"LVA","ISR",1
"255495",2003,"LBR","ISR",1
"255496",2003,"LTU","ISR",1
"255497",2003,"MRT","ISR",1
"255498",2003,"MEX","ISR",1
"255499",2003,"MMR","ISR",1
"255500",2003,"NLD","ISR",1
"255501",2003,"NGA","ISR",1
"255502",2003,"NOR","ISR",1
"255503",2003,"PAN","ISR",1
"255504",2003,"PER","ISR",1
"255505",2003,"PHL","ISR",1
"255506",2003,"POL","ISR",1
"255507",2003,"PRT","ISR",1
"255508",2003,"ROU","ISR",1
"255509",2003,"RUS","ISR",1
"255510",2003,"YUG","ISR",0.75
"255511",2003,"SVK","ISR",1
"255512",2003,"SVN","ISR",1
"255513",2003,"ZAF","ISR",1
"255514",2003,"ESP","ISR",1
"255515",2003,"SWE","ISR",1
"255516",2003,"CHE","ISR",1
"255517",2003,"THA","ISR",1
"255518",2003,"TUR","ISR",1
"255519",2003,"UKR","ISR",1
"255520",2003,"GBR","ISR",1
"255521",2003,"USA","ISR",1
"255522",2003,"URY","ISR",1
"255523",2003,"VEN","ISR",0.75
"255524",2003,"AFG","ITA",0.75
"255525",2003,"ALB","ITA",1
"255526",2003,"DZA","ITA",1
"255527",2003,"AGO","ITA",1
"255528",2003,"ARG","ITA",1
"255529",2003,"ARM","ITA",1
"255530",2003,"AUS","ITA",1
"255531",2003,"AUT","ITA",1
"255532",2003,"BGD","ITA",1
"255533",2003,"BLR","ITA",0.75
"255534",2003,"BEL","ITA",1
"255535",2003,"BOL","ITA",0.75
"255536",2003,"BIH","ITA",1
"255537",2003,"BRA","ITA",1
"255538",2003,"BGR","ITA",1
"255539",2003,"BFA","ITA",1
"255540",2003,"CPV","ITA",0.75
"255541",2003,"CMR","ITA",1
"255542",2003,"CAN","ITA",1
"255543",2003,"CHL","ITA",1
"255544",2003,"CHN","ITA",1
"255545",2003,"COL","ITA",1
"255546",2003,"COG","ITA",1
"255547",2003,"COD","ITA",1
"255548",2003,"CRI","ITA",1
"255549",2003,"CIV","ITA",0.75
"255550",2003,"HRV","ITA",1
"255551",2003,"CUB","ITA",1
"255552",2003,"CYP","ITA",1
"255553",2003,"CZE","ITA",1
"255554",2003,"DNK","ITA",1
"255555",2003,"DOM","ITA",1
"255556",2003,"ECU","ITA",1
"255557",2003,"EGY","ITA",1
"255558",2003,"SLV","ITA",1
"255559",2003,"GNQ","ITA",0.75
"255560",2003,"ERI","ITA",1
"255561",2003,"EST","ITA",1
"255562",2003,"ETH","ITA",1
"255563",2003,"FIN","ITA",1
"255564",2003,"FRA","ITA",1
"255565",2003,"GAB","ITA",1
"255566",2003,"GEO","ITA",1
"255567",2003,"DEU","ITA",1
"255568",2003,"GHA","ITA",1
"255569",2003,"GRC","ITA",1
"255570",2003,"GTM","ITA",0.75
"255571",2003,"HTI","ITA",1
"255572",2003,"VAT","ITA",1
"255573",2003,"HND","ITA",1
"255574",2003,"HUN","ITA",1
"255575",2003,"IND","ITA",1
"255576",2003,"IDN","ITA",1
"255577",2003,"IRN","ITA",1
"255578",2003,"IRL","ITA",1
"255579",2003,"ISR","ITA",1
"255580",2003,"JPN","ITA",1
"255581",2003,"JOR","ITA",1
"255582",2003,"KAZ","ITA",1
"255583",2003,"KEN","ITA",0.75
"255584",2003,"PRK","ITA",1
"255585",2003,"KOR","ITA",1
"255586",2003,"KWT","ITA",1
"255587",2003,"LVA","ITA",1
"255588",2003,"LBN","ITA",0.75
"255589",2003,"LSO","ITA",1
"255590",2003,"LBR","ITA",1
"255591",2003,"LBY","ITA",1
"255592",2003,"LTU","ITA",1
"255593",2003,"LUX","ITA",1
"255594",2003,"MKD","ITA",1
"255595",2003,"MDG","ITA",0.75
"255596",2003,"MYS","ITA",1
"255597",2003,"MLI","ITA",1
"255598",2003,"MLT","ITA",1
"255599",2003,"MRT","ITA",1
"255600",2003,"MEX","ITA",1
"255601",2003,"MDA","ITA",1
"255602",2003,"MCO","ITA",1
"255603",2003,"MAR","ITA",1
"255604",2003,"MOZ","ITA",0.75
"255605",2003,"MMR","ITA",1
"255606",2003,"NLD","ITA",1
"255607",2003,"NZL","ITA",1
"255608",2003,"NIC","ITA",1
"255609",2003,"NER","ITA",1
"255610",2003,"NGA","ITA",1
"255611",2003,"NOR","ITA",1
"255612",2003,"OMN","ITA",1
"255613",2003,"PAK","ITA",1
"255614",2003,"PAN","ITA",1
"255615",2003,"PRY","ITA",1
"255616",2003,"PER","ITA",1
"255617",2003,"PHL","ITA",1
"255618",2003,"POL","ITA",1
"255619",2003,"PRT","ITA",1
"255620",2003,"QAT","ITA",1
"255621",2003,"ROU","ITA",1
"255622",2003,"RUS","ITA",1
"255623",2003,"SMR","ITA",1
"255624",2003,"SAU","ITA",1
"255625",2003,"SEN","ITA",1
"255626",2003,"YUG","ITA",1
"255627",2003,"SVK","ITA",1
"255628",2003,"SVN","ITA",1
"255629",2003,"ZAF","ITA",1
"255630",2003,"ESP","ITA",1
"255631",2003,"LKA","ITA",1
"255632",2003,"SDN","ITA",1
"255633",2003,"SWE","ITA",1
"255634",2003,"CHE","ITA",1
"255635",2003,"SYR","ITA",0.75
"255636",2003,"TZA","ITA",1
"255637",2003,"THA","ITA",1
"255638",2003,"TUN","ITA",1
"255639",2003,"TUR","ITA",1
"255640",2003,"UGA","ITA",1
"255641",2003,"UKR","ITA",1
"255642",2003,"ARE","ITA",1
"255643",2003,"GBR","ITA",1
"255644",2003,"USA","ITA",1
"255645",2003,"URY","ITA",1
"255646",2003,"UZB","ITA",0.75
"255647",2003,"VEN","ITA",1
"255648",2003,"VNM","ITA",1
"255649",2003,"YEM","ITA",0.75
"255650",2003,"ZWE","ITA",1
"255651",2003,"ARG","JAM",1
"255652",2003,"BRA","JAM",1
"255653",2003,"CAN","JAM",1
"255654",2003,"CHL","JAM",1
"255655",2003,"CHN","JAM",1
"255656",2003,"COL","JAM",1
"255657",2003,"CRI","JAM",0.75
"255658",2003,"CUB","JAM",1
"255659",2003,"FRA","JAM",1
"255660",2003,"DEU","JAM",1
"255661",2003,"HTI","JAM",1
"255662",2003,"HND","JAM",1
"255663",2003,"IND","JAM",1
"255664",2003,"JPN","JAM",1
"255665",2003,"MEX","JAM",1
"255666",2003,"NLD","JAM",0.75
"255667",2003,"NGA","JAM",1
"255668",2003,"PAN","JAM",0.75
"255669",2003,"RUS","JAM",1
"255670",2003,"ESP","JAM",1
"255671",2003,"TTO","JAM",1
"255672",2003,"GBR","JAM",1
"255673",2003,"USA","JAM",1
"255674",2003,"VEN","JAM",1
"255675",2003,"AFG","JPN",0.75
"255676",2003,"DZA","JPN",1
"255677",2003,"AGO","JPN",0.75
"255678",2003,"ARG","JPN",1
"255679",2003,"AUS","JPN",1
"255680",2003,"AUT","JPN",1
"255681",2003,"BGD","JPN",1
"255682",2003,"BLR","JPN",1
"255683",2003,"BEL","JPN",1
"255684",2003,"BOL","JPN",1
"255685",2003,"BIH","JPN",0.75
"255686",2003,"BRA","JPN",1
"255687",2003,"BRN","JPN",1
"255688",2003,"BGR","JPN",1
"255689",2003,"BFA","JPN",1
"255690",2003,"BDI","JPN",1
"255691",2003,"KHM","JPN",1
"255692",2003,"CMR","JPN",0.75
"255693",2003,"CAN","JPN",1
"255694",2003,"CHL","JPN",1
"255695",2003,"CHN","JPN",1
"255696",2003,"COL","JPN",1
"255697",2003,"COD","JPN",0.75
"255698",2003,"CRI","JPN",0.75
"255699",2003,"CIV","JPN",0.75
"255700",2003,"HRV","JPN",1
"255701",2003,"CUB","JPN",1
"255702",2003,"CZE","JPN",1
"255703",2003,"DNK","JPN",1
"255704",2003,"DJI","JPN",1
"255705",2003,"DOM","JPN",0.75
"255706",2003,"ECU","JPN",1
"255707",2003,"EGY","JPN",1
"255708",2003,"SLV","JPN",1
"255709",2003,"EST","JPN",1
"255710",2003,"ETH","JPN",1
"255711",2003,"FJI","JPN",1
"255712",2003,"FIN","JPN",1
"255713",2003,"FRA","JPN",1
"255714",2003,"GAB","JPN",1
"255715",2003,"DEU","JPN",1
"255716",2003,"GHA","JPN",1
"255717",2003,"GRC","JPN",1
"255718",2003,"GTM","JPN",1
"255719",2003,"GIN","JPN",0.75
"255720",2003,"HTI","JPN",1
"255721",2003,"VAT","JPN",1
"255722",2003,"HND","JPN",1
"255723",2003,"HUN","JPN",1
"255724",2003,"IND","JPN",1
"255725",2003,"IDN","JPN",1
"255726",2003,"IRN","JPN",1
"255727",2003,"IRQ","JPN",0.75
"255728",2003,"IRL","JPN",1
"255729",2003,"ISR","JPN",1
"255730",2003,"ITA","JPN",1
"255731",2003,"JAM","JPN",1
"255732",2003,"JOR","JPN",1
"255733",2003,"KAZ","JPN",0.75
"255734",2003,"KEN","JPN",1
"255735",2003,"KOR","JPN",1
"255736",2003,"KWT","JPN",1
"255737",2003,"LAO","JPN",1
"255738",2003,"LBN","JPN",1
"255739",2003,"LBR","JPN",0.75
"255740",2003,"LBY","JPN",1
"255741",2003,"LTU","JPN",0.75
"255742",2003,"LUX","JPN",1
"255743",2003,"MDG","JPN",1
"255744",2003,"MWI","JPN",1
"255745",2003,"MYS","JPN",1
"255746",2003,"MHL","JPN",1
"255747",2003,"MRT","JPN",1
"255748",2003,"MEX","JPN",1
"255749",2003,"FSM","JPN",1
"255750",2003,"MNG","JPN",1
"255751",2003,"MAR","JPN",1
"255752",2003,"MOZ","JPN",0.75
"255753",2003,"MMR","JPN",1
"255754",2003,"NPL","JPN",1
"255755",2003,"NLD","JPN",1
"255756",2003,"NZL","JPN",1
"255757",2003,"NIC","JPN",1
"255758",2003,"NGA","JPN",1
"255759",2003,"NOR","JPN",1
"255760",2003,"OMN","JPN",1
"255761",2003,"PAK","JPN",1
"255762",2003,"PLW","JPN",1
"255763",2003,"PAN","JPN",1
"255764",2003,"PNG","JPN",1
"255765",2003,"PRY","JPN",1
"255766",2003,"PER","JPN",1
"255767",2003,"PHL","JPN",1
"255768",2003,"POL","JPN",1
"255769",2003,"PRT","JPN",1
"255770",2003,"QAT","JPN",1
"255771",2003,"ROU","JPN",1
"255772",2003,"RUS","JPN",1
"255773",2003,"RWA","JPN",1
"255774",2003,"SAU","JPN",1
"255775",2003,"SEN","JPN",1
"255776",2003,"YUG","JPN",0.75
"255777",2003,"SGP","JPN",1
"255778",2003,"SVK","JPN",1
"255779",2003,"SVN","JPN",0.75
"255780",2003,"ZAF","JPN",1
"255781",2003,"ESP","JPN",1
"255782",2003,"LKA","JPN",1
"255783",2003,"SDN","JPN",1
"255784",2003,"SWE","JPN",1
"255785",2003,"CHE","JPN",1
"255786",2003,"SYR","JPN",0.75
"255787",2003,"TZA","JPN",1
"255788",2003,"THA","JPN",1
"255789",2003,"TUN","JPN",1
"255790",2003,"TUR","JPN",1
"255791",2003,"UGA","JPN",0.75
"255792",2003,"UKR","JPN",1
"255793",2003,"ARE","JPN",1
"255794",2003,"GBR","JPN",1
"255795",2003,"USA","JPN",1
"255796",2003,"URY","JPN",1
"255797",2003,"UZB","JPN",0.75
"255798",2003,"VEN","JPN",1
"255799",2003,"VNM","JPN",1
"255800",2003,"YEM","JPN",0.75
"255801",2003,"ZMB","JPN",0.75
"255802",2003,"ZWE","JPN",1
"255803",2003,"DZA","JOR",1
"255804",2003,"AUS","JOR",1
"255805",2003,"AUT","JOR",1
"255806",2003,"BHR","JOR",1
"255807",2003,"BEL","JOR",1
"255808",2003,"BIH","JOR",1
"255809",2003,"BRA","JOR",1
"255810",2003,"BRN","JOR",1
"255811",2003,"BGR","JOR",1
"255812",2003,"CAN","JOR",1
"255813",2003,"CHL","JOR",1
"255814",2003,"CHN","JOR",1
"255815",2003,"CZE","JOR",0.75
"255816",2003,"DNK","JOR",1
"255817",2003,"EGY","JOR",1
"255818",2003,"FRA","JOR",1
"255819",2003,"DEU","JOR",1
"255820",2003,"GRC","JOR",1
"255821",2003,"VAT","JOR",1
"255822",2003,"HUN","JOR",1
"255823",2003,"IND","JOR",1
"255824",2003,"IDN","JOR",1
"255825",2003,"IRN","JOR",1
"255826",2003,"IRQ","JOR",1
"255827",2003,"ISR","JOR",1
"255828",2003,"ITA","JOR",1
"255829",2003,"JPN","JOR",1
"255830",2003,"PRK","JOR",1
"255831",2003,"KOR","JOR",1
"255832",2003,"KWT","JOR",1
"255833",2003,"LBN","JOR",1
"255834",2003,"MAR","JOR",1
"255835",2003,"NLD","JOR",1
"255836",2003,"NOR","JOR",1
"255837",2003,"OMN","JOR",1
"255838",2003,"PAK","JOR",1
"255839",2003,"POL","JOR",0.75
"255840",2003,"QAT","JOR",1
"255841",2003,"ROU","JOR",1
"255842",2003,"RUS","JOR",1
"255843",2003,"SAU","JOR",1
"255844",2003,"YUG","JOR",1
"255845",2003,"ZAF","JOR",1
"255846",2003,"ESP","JOR",1
"255847",2003,"LKA","JOR",1
"255848",2003,"SDN","JOR",1
"255849",2003,"SWE","JOR",1
"255850",2003,"CHE","JOR",1
"255851",2003,"SYR","JOR",1
"255852",2003,"TUN","JOR",1
"255853",2003,"TUR","JOR",1
"255854",2003,"ARE","JOR",1
"255855",2003,"GBR","JOR",1
"255856",2003,"USA","JOR",1
"255857",2003,"YEM","JOR",1
"255858",2003,"AFG","KAZ",1
"255859",2003,"ARM","KAZ",1
"255860",2003,"AUS","KAZ",1
"255861",2003,"BGR","KAZ",0.75
"255862",2003,"CAN","KAZ",1
"255863",2003,"CHN","KAZ",1
"255864",2003,"HRV","KAZ",0.75
"255865",2003,"CUB","KAZ",0.75
"255866",2003,"CZE","KAZ",1
"255867",2003,"DNK","KAZ",1
"255868",2003,"EGY","KAZ",1
"255869",2003,"FRA","KAZ",1
"255870",2003,"GEO","KAZ",1
"255871",2003,"DEU","KAZ",1
"255872",2003,"GRC","KAZ",1
"255873",2003,"VAT","KAZ",1
"255874",2003,"HUN","KAZ",1
"255875",2003,"IND","KAZ",1
"255876",2003,"IRN","KAZ",1
"255877",2003,"ISR","KAZ",1
"255878",2003,"ITA","KAZ",1
"255879",2003,"JPN","KAZ",1
"255880",2003,"PRK","KAZ",1
"255881",2003,"KOR","KAZ",1
"255882",2003,"KGZ","KAZ",1
"255883",2003,"LBN","KAZ",1
"255884",2003,"LBY","KAZ",0.75
"255885",2003,"LTU","KAZ",0.75
"255886",2003,"MNG","KAZ",1
"255887",2003,"NLD","KAZ",1
"255888",2003,"PAK","KAZ",1
"255889",2003,"POL","KAZ",1
"255890",2003,"QAT","KAZ",0.75
"255891",2003,"ROU","KAZ",1
"255892",2003,"RUS","KAZ",1
"255893",2003,"SAU","KAZ",1
"255894",2003,"ESP","KAZ",1
"255895",2003,"TJK","KAZ",0.75
"255896",2003,"TUR","KAZ",1
"255897",2003,"TKM","KAZ",0.75
"255898",2003,"UKR","KAZ",1
"255899",2003,"GBR","KAZ",1
"255900",2003,"USA","KAZ",1
"255901",2003,"UZB","KAZ",1
"255902",2003,"DZA","KEN",0.75
"255903",2003,"ARG","KEN",1
"255904",2003,"AUS","KEN",1
"255905",2003,"AUT","KEN",1
"255906",2003,"BGD","KEN",1
"255907",2003,"BEL","KEN",1
"255908",2003,"BRA","KEN",1
"255909",2003,"BDI","KEN",1
"255910",2003,"CAN","KEN",1
"255911",2003,"CHL","KEN",1
"255912",2003,"CHN","KEN",1
"255913",2003,"COL","KEN",1
"255914",2003,"COD","KEN",1
"255915",2003,"CYP","KEN",1
"255916",2003,"CZE","KEN",1
"255917",2003,"DNK","KEN",1
"255918",2003,"DJI","KEN",1
"255919",2003,"EGY","KEN",1
"255920",2003,"ERI","KEN",1
"255921",2003,"ETH","KEN",1
"255922",2003,"FIN","KEN",1
"255923",2003,"FRA","KEN",1
"255924",2003,"DEU","KEN",1
"255925",2003,"GRC","KEN",1
"255926",2003,"VAT","KEN",1
"255927",2003,"HUN","KEN",1
"255928",2003,"IND","KEN",1
"255929",2003,"IDN","KEN",1
"255930",2003,"IRN","KEN",1
"255931",2003,"IRQ","KEN",0.75
"255932",2003,"ISR","KEN",1
"255933",2003,"ITA","KEN",1
"255934",2003,"JPN","KEN",1
"255935",2003,"KOR","KEN",1
"255936",2003,"KWT","KEN",0.75
"255937",2003,"LSO","KEN",1
"255938",2003,"MWI","KEN",1
"255939",2003,"MEX","KEN",1
"255940",2003,"MAR","KEN",1
"255941",2003,"MOZ","KEN",1
"255942",2003,"NLD","KEN",1
"255943",2003,"NGA","KEN",1
"255944",2003,"NOR","KEN",0.75
"255945",2003,"PAK","KEN",1
"255946",2003,"POL","KEN",1
"255947",2003,"PRT","KEN",1
"255948",2003,"ROU","KEN",1
"255949",2003,"RUS","KEN",1
"255950",2003,"RWA","KEN",0.75
"255951",2003,"SAU","KEN",0.75
"255952",2003,"YUG","KEN",0.75
"255953",2003,"SVK","KEN",0.75
